text,label,source
think speech among best secstate effort made publishthe heart international herald tribune irish paper british paper perhaps theguardian doubtful u paper would publish long excerpt pared long op ed butidentified excerpt speech one might boston globe sid,0,Email
government leadersinteresting,0,Email
tsunami hurricane victim effort time please live right thanks mr john koenig,1,Email
chairman contract award committee gold natural resource ministry dakar senegal security reason may wish disclose important thing hear due deliberation partner decided forward thisbusiness proposal want assist u receive sum twenty mi llionunited state bill account fund resulted voicedcontract awarded u budget allocation ministry bill approved payment concerned ministry contractwas executed commissioned contractor paid actual cost contract left balance twenty million dollar sa invoiced amount deliberately estimated fo rour use please note law forbids civil servant operate rown foreign account hence contact agreed share mone,1,Email
ok,0,Email
sighfyi,0,Email
dear friend wish begin way introduction william mabaye first surviving son late tutu mabaye one foremost rich black farmer zimbabwe recently murdered land dispute country death father taken johannesburg south africa deposit sum u million tweenty five million united state dollar one private security company family valuable realized looming danger zimbabwe amount meant purchase new machinery chemical farm also establishment new farm swaziland land dispute started president robert mugabe introduced new land reform particularly targeted rich white farmer black farmer father included resulted gruesome killing rich farmer mainly white unlawful possession property mugabe war veteran disguise fighting interest country background fled country family netherlands currently seeking asylum decided seek foreign assistance netherlands law prohibits asylum seeker operating bank account involve financial transaction kind hence letter need trustworthiness able entrust said amount help investment opportunity family survival depends money virtually lost asset two option firstly choose accept total amount assistance go partnership proper investment money country shall discus detail modality involved reply providing telephone fax number await reply email implore maintain absolute secrecy required ensure safe hitch free transaction shall furnish detail request trulywilliam mabaye,1,Email
dear friend ci hope mail meet good health spirit mr yaem ahamed sierra leone presently live refugee republic senegal dakar younger sister cwe victim war son late chief dr eu man eahamed director sierra leone gold diamond mining corporation emy father killed government official official hour rebel troop stormed raided mining corporation office heat crisis country week later rebel also invaded residential building mother two security men killed compound special research program younger sister school singular shock trauma compelled u flee country republic senegal dakar help army colonel close friend late father first degree marketing would education death parent ei never worked earn living since late parent enough wealth u ei contacting present difficulty facing unfortunately father two account west africa recently frozen however affect twenty million six hundred thousand dollar u kept security company senegal dakar every information document needed clearance money company senegal dakar want toact beneficiary fund easy smooth transfer account abroad investment purpose doubt beadequately compensated well percentage profit investment fund also see sister come country earliest possible time making request tear eye feel god almighty touch spirit listen cry help answer without delay esince breadwinner hope life positive response give greatest joy relief efor kind assistance sister agreed offer total sum seriously waiting urgent reply mailbox ahmed fyaem yahoo efrbest regardmr eyaem ahamed,1,Email
yes,0,Email
challenge security finance ltdlagos nigeriaattention siri mr isa muhameed director operationschallenge security ltd lagos nigeria innigeria firm security company high reputewith year outstanding service people ofafrica resolved contact thismedium based business proposal ofmutual benefit u got particular consultant companybase research atrustworthy establishedperson understands investment ethic enteringinto life time profitable joint partnershipinvestment also co operation confidence andtrust willkeep content secret anddivulged third party explicit straight point timeearly reputable client depositedaconsignment company vault safekeeping since client failed comeforward claim consignment hasaccumulated aconsiderable amount money indemurrage consequently bide contact thisclient redeem demurrage consignmenthad accumulated discovered client theformer president federal republic zaire whodied illness de throwed sameyear consignment entrusted care sincethe death client president mobutou seseseko none benefactor come forward claim theconsignment u mean non hisrelatives aid knowledge thisconsignment hence curiosity decided secretly open thetwo box client deposited vault andto surprise discovered two box thatwere registered treasurer client actuallycontained considerable amount money unitedstates dollar amounting u milliondollar since development nursingplans secretly also found enquiry andthe foreign medium late client siphoned lotof money country office ashead state conviction consignmentin vault part money clientsiphoned dead race tothis money care soliciting nobleassistance assist transferring money outof nigeria country immediate investmentwith assistance also decided willgenerously titled total amount upon receiptof reply confirming yourwillingness assist transaction willimmediately arrange transfer right ofownership consignment name tofacilitate easy clearance transfer thecomplete fund yourcountry nothing worry thereto assist anyway necessary properdocumentation transaction risk free please maintainabsolute confidentiality matter please reply email address yourtelephone fax call thanks faithfully mr isa muhameed get tiscali broadband urltoken,1,Email
fyi,0,Email
salutation est avec respect et humilit que je vous cris pour soll iciter de votre haute bienveillance une assistance de grande importance je souhaite solliciter votre aide dans la migration et investissement dans votre pay la fortune que ai hertit de mon bri vement je suis une sierra onaise ag de an et la fille unique du funt dr kouakou bah theodore jusqu sa mort mon tait le directeu ral une soci extraction et de diamant dans la gion de kanema en sierra leone le avril le force militaires fi le au gouvernement ahmed tijan kabbah ont envahi la mine de diamant et et ont assassin mon le confondant avec son fr kouak ou sankoh qui est le put du ruf du volutionnaire foday sankoh quand absente car venu voir en te ivoire tudi dans une grande cole appris la nouvelle elle est retoun au pay malgr tous le risques et cup certaines de affaire qu el le jugeait sacr e pour mon dans notre villa de famille parmi le objets cup figurait un dossier contenant de tail un que mon fait dans une soci de compagnie de cur abidjan te ivoire il po dix illions cinq cent mille de dollar de tat unis contenus dans une bo eete de tronc son nom il pa le vrai contenu de la bo eete cette soci anmoins il clar le comme biens de famille pour de raisons de curit est argent que mon defunt gagn partir de la vente de et de diamants pendant son temp comme directeur ral compte tenu du climat politi que instable en cote ivoire ai cid de chercher un partenaire afin investir cette somme hors de la te ivoire dans de domaines entables est donc la raison pour laquelle je viens vers vous pour solli citer votre assistance et nous aider investir dans votre pay la meill eure thode pour conclure cette transaction vue la tension politique en cote ivoire serait exp dier la caisse contenant le fonds dans vot pay la compagnie de curit la possibilit de nous faciliter le choses en exp diant cette caisse dans votre pay par la voie diploma tique que appr cie beaucoup arriv de ce fonds dans votre pay vous allez le cup rer et le sauvegarder et engager le rches pour nous aider venir tablir dansvotre pay ici en raison sa proximit notre pay et de la guerre notrestatut de fugi ici ne peut pa faciliter le affaire pour nous nous vous demandons alement de rechercher de affaire fiables et lucratives de sorte que nous puissions investir sagement nous avon esprit de vous donner toute la somme million de dollar et la part de an importe quel investissement que nous ferons au moment venu si vous ac ceptez de nous aider cette fortune que nous vous avon indiqu devrait demeurer confidentielle dans attente de vous lira au plaisir de collabor er avec vous bien vous mlle kouakou chantal,1,Email
esther,0,Email
call may realistic see,0,Email
asked todd identify specific area think progress made discussion thursday high level think leader conversation thursday begin narrow gap big issue transparencyfunding inscribing commitment etc big gap narrow able thenthursday friday day trying failing least trying todd view enough time friday top level meeting close deal two day required would head delegation first potus second,0,Email
dear friend manager bill exchange foriegn remittance departmentof african development bank writing following impressiveinformation one friend work burkina chamber firm department discovered abandoned sum million dollar fifteen million five hundred thousand u dolloars account belongsto one foriegn customer died along entire family innovember plane crash since got information death expecting nextof kin come claim money cannot release unlesssome body applies next kin relation deceased asindicated banking guidlines law unfortunately learntthat supposed next kin relation died alongside atthe plane crash leaving nobody behind claim therefore uponthis discovery official department decided tomake business proposal release money nextof kin relation deceased safety subsequent disbursementsince nobody coming want money go thebank treasury unclaimed bill banking law guidling stipulates money remainedunclaimed six year money transfered banktreasury unclaimed fund request foreigner next kin inthis business occassioned fact customer foreignerand burkinabe cannot stand next kin foreigner agree money foreign partner inrespect provision foriegn account set aside forexpenses occured business would mycolleagues colleague visit country fordisbursement according percentage indicated therefore enable immediate transfer fund asarranged must apply first bank relation next kin ofthe deceased indicating bank name bank account number yourprivate telephone fax number easy effective communication andlocation wherein money remitted upon receipt reply send fax email text ofthe application fail bring notice thistransaction hitch free entertain atom offear required arrangement made transfer contact immediately soon recieve letter faithfulbill exchange manager yobo le lations de la starac comment e par urltoken,1,Email
find date whether could move,0,Email
get work go secure noise voice interfering ability talk help,0,Email
newsrichard asked talk tonite,0,Email
dear friend thomas dickson bank manager united bank africa capetown branch urgent confidential business proposition june gold merchant contractor randgold exploration company m lori vanwalters arvelo made numbered time fixed deposite twelve calendar month valued u six million five hundred thousand dollar branch upon maturity sent routine notification forwarding address got reply month sent reminder finally discovered contract employer randgold exploration company ltd m lori vanwalters arvelo died automobile accident investigation found leave attempt trace next kin fruitless therefore made investigation discovered m lori vanwalters arvelo declare next kin official document including bank deposit paperwork sum u still sitting bank interest rolled principal sum end year one come forward claim according south african law expiration six year money revert ownership south african government nobody applies claim fund consequently proposal like foreigner stand next kin m lori vanwalters arvelo fruit old woman labour get hand corrupt official simple like provide immediately full name address attorney prepare necessary document affidavit put place next kin shall employ service two attorney drafting notarization obtain necessary document letter probate administration favour transfer bank account part world provide facilitate transfer money beneficiaryext kin money paid account u share ratio risk paperwork transaction done attorney position branch manager guarantee successful execution transaction interested please reply immediately upon response shall provide detail relevant document help understand please observe utmost confidentiality rest assured transaction would profitable u shall require assistance invest share country awaiting urgent reply via email thanks regard thomas dickson,1,Email
jim steinberg asking talk office till cell ops track whenever ready,0,Email
state obvious speaking secretary state mother audience ofmothers,0,Email
dear receiver greeting family got contact hong kong american chamber commerce reliable trust worthy person need reputable reliable person assist urgent need requiring utmost trust know letter might come surpriseto want assure humbly seek assistance best intention solicit understanding co operation transaction beneficial u mr stanley yuen deputy general manager financial management division wing hang bank year old married two child deputy general manager financial management division duty send financial report head office capital end business year course last year business report discovered branch financial management div made three million united state dollar usd head office aware never aware placed fund escrow account beneficiary officer bank cannot directly connected money hence reason contacting assist standing original depositor made deposit bank bank verification make direct transfer designated bank account get nine hundred thousand united state dollar total sum commission practically risk involved bank bank transfer accept work emplore get back furnish detail,1,Email
answer question proudest achievement made work qddr worth,0,Email
talk send secure fax connect call,0,Email
pi print sullivan jacob mailto sullivanjj state gov sent thursday september pmto isubject fw quick summary potus call president libya egyptfyi,0,Email
mchale judith friday january amre couple powerful quote foreign medium highlighted cablethx great conversation doug hattaway fill see also working amb pascual new strategy mexicomfinally working cheryl help goh communication way india bangalesh,0,Email
send language prefer resolution,0,Email
instruct give insurance policy covernote box number mb box onwarddelivery god bless help family sincerely charles taylorformer president liberia,1,Email
done,0,Email
m urlika omerzel jagodic personal secretary mikhail khodorkovsky thefounder owner yukos oil russia russian largest oil company ei apologized using medium reach business magnitude due confidentiality prompt access reposed medium ei seek assistance accommodate sum u twenty three million u dollar u need urgent reward percent fund assistance emy bos got arrested involvement politics financing leading opposing political party union right force led boris nemtsov posed threat president putin leadership charged tax invasion get way ethe russian government already concluded plan frozen account bos name mikhail khodorkovsky corporate personal connived high ranked official yukos oil also partner business raise memo stating yukos oil owe foreign contractor sum u dollar finally approved payment deliberation government russia eyour role amy contact yukos oil present foreign beneficiary stated sum also arrange documentation payment center need transfer sum business safe also area trade specialization hindrance successful execution transaction reposed confidence hope disappoint please endeavour contact immediately email urlikamerzel netscape enet wait anticipation reply eregards cm eurlika omerzel jagodic,1,Email
welcome back changed plan back dc morning meeting noon willbe available time afternoon today tomorrow work around schedule spending severalhours phone last night wanted come back attend logistical coordination issue,0,Email
ok,0,Email
thx,0,Email
march op ed columnisttaking chinaby paul krugmantensions rising chinese economic policy rightly china policy keeping currency renminbiundervalued become significant drag global economic recovery something must done give sense problem widespread complaint china manipulating currency selling renminbiand buying foreign currency keep renminbi weak china export artificially competitive beganaround point china adding billion month reserve ran overallsurplus current account broad measure trade balance billion today china adding billion month trillion hoard reserve international monetaryfund expects china current surplus billion time figure mostdistortionary exchange rate policy major nation ever followed policy seriously damage rest world world large economy stuck liquiditytrap deeply depressed unable generate recovery cutting interest rate relevant rate arealready near zero china engineering unwarranted trade surplus effect imposing anti stimulus theseeconomies offset respond first treasury department must stop fudging obfuscating twice year law treasury must issue report identifying nation manipulate rate exchange theircurrency united state dollar purpose preventing effective balance payment adjustment gainingunfair competitive advantage international trade law intent clear report factual determinationnot policy statement practice however treasury unwilling take action renminbi unwillingto law requires namely explain congress taking action instead spent past six orseven year pretending see obvious next report due april continue tradition stay tuned treasury find chinese currency manipulation get past common misunderstanding view chinese u barrel dare provoke china dumping dollar asset ask would happen china tried sell large share asset would interest ratessoar short term interest rate change kept near zero fed raise ratesuntil unemployment rate come long term rate might rise slightly mainly determined marketexpectations future short term rate also fed could offset interest rate impact chinese pullback byexpanding purchase long term bond true china dumped asset value dollar would fall major currency theeuro would good thing united state since would make good competitive reduceour trade deficit hand would bad thing china would suffer large loss dollarholdings short right america china barrel way around reason fear china still argue must reason gently china confront reasoning china year asits surplus ballooned gotten nowhere sunday wen jiabao chinese prime minister declared absurdly nation currency undervalued peterson institute international economics estimate therenminbi undervalued percent mr wen accused nation china actuallydoes seeking weaken currency purpose increasing export sweet reason work alternative united state dealt similar much less severeproblem foreign undervaluation imposing temporary percent surcharge import removed fewmonths later germany japan nation raised dollar value currency point hard tosee china changing policy unless faced threat similar action except time surcharge wouldhave much larger say percent propose turn policy hardball lightly chinese currency policy adding materially world economicproblems time problem already severe time take stand home world region business technology science health sport opinion art style travel job real estate automobile back topcopyright new york time company privacy policy term service search correction rss first look help contact u work u site map,0,Email
himage intl limited corporate headquater harwell groove winford cheshire cum ur united kingdom dear sir madam name harrison justain representative himage international limited headquarter united kingdom recently expanding sale u canada becuase great inn ovation company gained across world marketing ort electronic apppliances facing serious difficulty come selling pro duct american interms payment majority offer payment momey order casher cheque difficult u cash london united kingdom presently working setting branch state urgently need representative united state ameri ca canada working u part time staff worker working home without affecting present job hand willing pay every transact ion scope work receive payment customer state term money order cashier cheque addres name ready work representative need cash form payment deduct percentage send balance u deducting transfer charge tr,1,Email
sorry mean pinatohe availableheard got lobo,0,Email
cover story economist week big issue japan korea korean parliamentarian want toget woman economic growth agenda lead next year advocating japanto advance issue apec leading year another note sad smith bagley good person one biggest fan woman workwe dec th economist print editionthe rich world quiet revolution woman aregradually taking workplacegetty imagesat time world short cause celebration candidate within next month woman cross threshold become themajority american workforce woman already make majority ofuniversity graduate oecd country majority professionalworkers several rich country including united state woman run manyof world great company pepsico america areva france woman economic empowerment arguably biggest social change ourtimes generation ago woman largely confined repetitive menialjobs routinely subjected casual sexism expected toabandon career married child today arerunning organisation treated second classcitizens million woman given control life million brain put productive use society try toresist trend notably arab country also japan somesouthern european country pay heavy price form wasted talentand frustrated citizen revolution achieved modicum friction see article men large welcomed woman invasion workplace yet eventhe positive change incomplete unsatisfactory particularadvance come two sting first woman still represented top company boss america largestcompanies peer britain woman also paidsignificantly less men average second juggling work andchild rearing difficult middle class couple routinely complain havetoo little time child biggest loser poor child particularly place like america britain combined high level offemale participation labour force reluctance spend public moneyon child care dealing jugglethese two problem closely related many woman feel choosebetween child career woman prosper high pressurecompanies drop dramatic number thenfind almost impossible regain earlier momentum less skilled womenare trapped poorly paid job hand mouth child care arrangement motherhood sexism issue america childless woman earn almost asmuch men mother earn significantly less mother relativepoverty also disadvantage child demand female brain helping alleviate problem even ifsome new theory warm hearted woman making inherently superiorworkers bunk see article several trend favour educated sexincluding war talent growing flexibility workplace lawfirms consultancy bank rethinking promotion systemsbecause losing many able woman company ingermany sweden allow flexible working new technology making iteasier redesign work sort family friendly way woman certainly performed better past decade men theeuropean union woman filled new job created since inamerica three four people thrown work since mancession began male shift towards woman likely continue female male university student america light hand stateall argues mostly letting market work stoppedcalls hefty state intervention scandinavian sort norway usedthreats quota dramatic effect legislator arewomen scandinavian country provide plenty state financed nursery highest level female employment world far fewer ofthe social problem plague britain america surely come argumentthere way speed revolution improve tough life manyworking woman child mean massive intervention shape affirmative actionprogrammes across board benefit parent sort answer isno begin promoting people basis sex illiberal andunfair stigmatises beneficiary practical problem lengthyperiods paid maternity leave put firm hiring woman helpsexplain swedish woman work public sector sweden alower proportion woman management america plenty cheaper subtler way government make lifeeasier woman welfare state designed woman stayed athome need change way operate german school instanceclose midday american school shut two month summer thing changed without huge cost popular american charterschools offer longer school day shorter summer holiday withoutgoing scandinavian length america could invest child itspends lower share gdp public child care almost richcountry rich country refuse provide mother paidmaternity leave barack obama need measure campaign rhetoricabout real family value still nagging problem overshadow dramatic progress thatwomen made recent decade second world war whenamerica menfolk front government summon theimage rosie riveter flexed muscle slogan toencourage woman workforce today woman marching theworkplace ever larger number taking sledgehammer remainingglass ceiling,0,Email
wanted aware called secure line,0,Email
one thing missed currency deferral decision likely tonight,0,Email
arrive state department presidential daily briefing secretary office daily small staff meeting secretary office daily senior staff meeting secretary conference room monday meeting assistant secretary principal conference room office time secretary office mtg arturo valenzuela nominee western hemisphere affair secretary office depart state department en route sewall belmont house museum arrive sewall belmont house museum alice award presentation pm sewall belmont house museum pm depart sewall belmont house en route state department pm arrive state department pm office time pm secretary office pm private mtg hamby arellano pm secretary office personnel mtg pm photo visiting middle east democracy activist pm treaty room pm meeting member commission pm international religious freedomdeputy secretary conference room camera spray top pm bilateral indonesian noer hassan pm wirajuda secretary conference room official photo east hall preceding pm joint press availability indonesian foreign minister pm noer hassan wirajuda treaty room pm office time pm secretary office pm meeting anne marie slaughter pm secretary office pm office time pm secretary office pm depart state department en route private residence pm arrive private residence doc date,0,Email
investment proposal dr tunde cole block federal secretariat complex norman williams way ikoyi lagos attention request assistance strictly confidential dr tunde cole chairman contract award review committee set federal government nigeria present civilian dispensation award new contract review existing one came know search reliable reputable person handle confidential transaction involves transfer huge sum money foreign account series contract executed consortium multi national oil industry favor nigerian national petroleum cooperation en ep ec original value contract deliberately invoiced sum usd thirty one million five hundred thousand united state dollar amount approved ready transferred company actually executed contract fully paid project officially commissioned consequently colleague willing transfer total amount account subsequent disbursement since civil servant prohibited code conduct bureau civil service law operating opening foreign account name needless say trust reposed juncture enormous return agreed offer transferred sum shall set aside incidental expense internal external party course transaction mandated remit balance account due course modality worked highest level ministry finance central bank nigeria immediate transfer fund within working day subject satisfaction stated term assurance role risk free accord transaction legality deserves mutual security fund whole approval procedure officially legally processed name name company may nominate bona fide beneficiary want understand put twenty five year civil service country averse image career dented matter therefore treated utmost secrecy urgency deserves please signify intention assist responding email brief want assure business proposal risk free done homework properly quite believe protect interest taking deal strictly confidential still government service intend retire kindly expedite action behind schedule enable u include transfer first batch would constitute second quarter payment financial year thanks god bless dr etunde cole,1,Email
fyi,0,Email
came beach friday nite good time hope wedding great nothing report chris stay next frialso talking tornon sat aug pm wrote car way another wedding long island next hour call thru ops onmy bb hope good day,0,Email
immediately send information required bythe bank credit name truebeneficiary fund bear mind decease person diedwithout will stand owner money thebank know ok please observe utmost confidentiality rest assuredthat transaction would profitable u becausei shall require assistance invest share yourcountry give private tele fax number bought forthis business upon positive response heart heart discussionand convinced capable meet theinstructions key bank official deeply involved thisbusiness need strong assurance never let downnow future look forward earliest reply privateemail address pls reach throught private email account duma yahoo ca best regard mr duma please call need cal calldirect due statelite phone bought forthe success transaction phone fax,1,Email
happy new year sorry delay getting back menu start make list lunch made far jason given money advance notpositive total last year since came april answer morning skim milk foryou human right watch report found online print page put binder like park recreation nbc thursday pm good wife cbs tuesday lopmand huge honor work learn much every day grateful unforgettable experience thank,0,Email
fine meeting monday scroll invitee,0,Email
sunday may pm cheryl mill jake sullivan habedinasked tell objected named think,0,Email
fyi,0,Email
alhaji mohammed abacha gidado drive gra kano nigeria sir please read kindly open website thisday newspaper tuesday september th vol front page urltoken excuse intrusion private life write letter good faith glory almighty god thus brought clean allegation levelled death father general sani abacha former nigerian military head state release prison necessitated effort formmer senate president chief anyim pius anyim speaker lower house alhaji ghali na abba since father death detention close three year family loosing lot money due vindictive government official bent dealing family release federal government nigeria made sign document enable extract sum one billion five hundred million u dollar father bank account london switzerland luxembiurg liechtenstein jesey etc family looking trustworthy foreign partner assist u taking posession total sum u twenty eight million two hundred thousand united state dollar government know thinking want leave one hundred million family money presently possession security company abroad money course acquired late father kept secretly family swiss government already frozen account family switzerland country also tried like wise bid government official deal family made necessary seek assisitance receiving money investing behalf family must joint venture transaction must work together since money still cash extra security measure taken protect theft seizure personally worked modality peaceful conclusion transaction secuity company however based ground willing work also contentious issue discussed commencement transaction may also discus percentage start work soon hear give necessary detail intend carry whole transaction please entertain fear necessary modality place assure success safety transaction please transaction requires absolute confidentiality would expected treat interested assisting please send concent telephone number communication,1,Email
send easy tomorrow ok,0,Email
please let know immediately receive share joy sufferness time moment busy investment project new partner hand finally remember forwarded instruction secretary behalf send money soon request feel free get touch eloka peter send amount without delay bear mind confirmable bank draft regard mr mozie raphael eloka peter email eloka peter ummah org,1,Email
mr cnelson en ebidi cecobank beninrue du gouverneur bayol cotonouswift ecocbjjt lex ecobnk phone atten atransfer usd million order transfer usd million forty five million united state dollar ecobank benin ei courage ask assistance handle important confidential business believing never let either future ei mr cnelson en ebidi cthe manager ecobank benin account opened bank since nobody operated account going old file record discovered remit money urgently forfeited nothing owner account mr destin pal foreigner miner investment co geologist profession died since person know account thing concerning account beneficiary investigation proved well company know anything account amount involved usd forty five million united state dollar want transfer busd forty five million united state dollar safe foreigner account abroad know foreigner contacting foreigner money ot approved local bank approved foreign account money u dollar former owner account mr edestin pal foreigner know message come surprise know self sure real genuine business got contact address secretary operates computer believe god never let business person contacted business please reply urgently inform next step take urgently send also private telephone fax number including full detail account used deposit want u meet face face sign binding agreement bind u together receive money foreign account account choice fund safe fly coun try withdrawal sharing investment ontacting need involve foreigner foreign account foreign beneficiary need full co operation make work fine management ready approve payment foreigner correct information account give later immediately able capability handle amount strict confidence trust according instruction advice mutual benefit opportunity never come life need truthful person business want make mistake need strong assurance trust position office transfer money foreigner reliable account provide assurance money intact pending physical arrival country sharing want remained share circulated total sum waiting urgen reply give information transaction ecall info alternative email adresse mrnelsonbidi zwallet ecom best regard mr cnelson en ebidi,1,Email
secretary clinton leadership libyahrc critical voice libya administration deliberation nato contact group meeting wellas public face effort libya instrumental securing authorization building coalitionand tightening noose around qadhafi regime february hrc announces suspension operation libyan embassy washington february hrc directs effort evacuate embassy personnel tripoli order closing theembassy february hrc made series call counterpart help secure passage unsc imposessanctions gaddafi family refers qadhafi crony iccfebruary hrc travel geneva switzerland consultation european partner libya give majoraddress say colonel qadhafi around must held accountable act whichviolate international legal obligation common decency action lost legitimacy togovern people libya made themselvesclear time qadhafi go without violence delay also work secure suspension oflibya membership human right council early march hrc appoints special envoy chris stevens representative benghazimarch hrc travel paris foreign minister meeting meet inc representative jibril consults colleague un security council action shenotes fly zone adequate march hrc participates series high level video teleconferencesshe leading voice strong unsc action nato civilian protection mission march hrc secures russian abstention portuguese african support unsc ensuring pass authorizes fly zone libya necessary measure code military action protect civiliansagainst gaddafi army march hrc travel paris meet european arab leader prepare military action protectcivilians night first air strike halt advance gaddafi force benghazi target libya airdefenses march hrc engages ally secures transition command control civilian protection missionto nato announces transition statement department statecase doc date state dept produced house select benghazi comm subject agreement sensitive information redaction foia waiver state scb department statecase doc date state dept produced house select benghazi comm subject agreement sensitive information redaction foia waiver march hrc engages uae qatar jordan seek participation coalition operation thecourse several day three devote aircraft mission march hrc travel london conference libya driving force behind creation acontact group comprising plus country coordinate effort protect civilian plan post qadhafi libya instrumental setting rotating chair system ensure regional buy april hrc travel berlin nato meeting driving force behind nato adopting communiqu thatcalls qadhafi departure political objective lay three clear military objective end attack andthreat attack civilian removal qadhafi force city forcibly entered unfetteredprovision humanitarian access may hrc travel rome contact group meeting contact group establishes coordination system atemporary financial mechanism funnel money tnc june hrc travel abu dhabi another contact group meeting hold series intense discussion withrebel leader june hrc travel addis consultation speech african union pressing case ademocratic transition libya late june hrc meet house democrat senate republican persuade de fund libyaoperation july hrc travel istanbul announces recognizes tnc legitimate government libya also secures recognition member thecontact group july hrc sends feltman cretz chollet tunis meet qadhafi envoy deliver clear firmmessage way move forward qadhafi step early august hrc work construct billion asset package approved security council sent tothe tnc package working last hurdle early august military chief abdel fattah younes killed sends personal message tnc head jalil press forum responsible investigation careful inclusive approach creating new executive council early august hrc secures written pledge tnc inclusive pluralistic democratic transition shecontinues consult european arab colleague evolving situation department statecase doc date state dept produced house select benghazi comm subject agreement sensitive information redaction foia waiver state scb,0,Email
fyi case wanted see raw input,0,Email
abedin huma wednesday may amhtoday,0,Email
clementasuzu yahoo e dear sir honoureble contractor equel secretive arrangement regard shipment con tract sum wish inform necessary modality utomatically concluded left nigeria london via country oday express cargo flight via diplomatic network note carefully ontent crate money disclose courier ser vice money rather informed crate contain vital antiqu e belonging client furthermore weight onsignment kg manage pay kg cost u account disclose content crate diplom atic courier service fear betrayal allow know,1,Email
angolan vote president may extend term sbu constitutional revision signed president dossantos abolish direct presidential election would allow do santos remain power according topress angola desk comment move step backwards democratic reform add change shufflethe government keeping foreign minister do anjos office removing defense minister paihama ops angoladesk telcon reuters,0,Email
dear friend greeting mr henry okoye account manager late mr morris thompson standard trust bank regional office victoria island lagos however got contact international web directory decided contact email feel secured private recently discovered dormant account huge amount money valued usd thirty five million dollar belongs one late customer died plane crash investigation auditing bank department came across huge sum money belonging late mr morris thompson american great industrialist resident alaska unfortunately lost life plane crash alaska airline flight crashed january including wife daughter shall read news crash visiting site got investigation urltoken fund dormant account bank without claim fund custody either family relation discovery development banking law stipulates money remains unclaimed five year feited bank treasury unclaimed bill foreigner stand next kin upon discovery decided contact collaborate pull dormant fund order avert negative development behalf trusted colleague seek permission stand next kin late customer fund released paid account beneficiary next kin bank still expecting next kin relative deceased late mr morris thompson fact could done deal alone position country civil servant allowed operate foreign account would eventually raise eye brow side time transfer since still work bank actual reason required second party fellow assist u forward claim next kin also provide either existing bank account set new bank immediatelyto receive fund even empty also serve purpose smooth conclusion transaction entitled gratification assisting u remaining partner want act deceased next kin possession necessary document successfully accomplish operation bear mind proposal risk free information given soon receive positive response suggest get back soon possible stating wish find attachment family picture proof await urgent responce regrads mr henry okoye,1,Email
thx,0,Email
working jake good idea bruce jentleson put forward want plant one ideafor mull,0,Email
mr badmus igwebranch managergulf bank plcilupeju branch lagosnigeria eattn president fc ee eo pleased get across urgent profitable business proposal though know neither seen confidence reposed chief executive lagos state chamber commerce industry handed yourcontact confidential business manager gulf bank plc uba cilupeju branch lagos nigeria ethe intended business thus customer foreign resident nigeria contractor one government parastatals ehe account branch sum u million fifteen million five hundred thousand esdollars eunfortunately man died three year ago today non next kin come forward claim money noticed collaboration two top official bank covered account want foreigner fronted one next kin forward account relevant document advised u attest claim use position get internal documentation back claim whole procedure last five working day get fund retrieved successfully without trace even future eyour response waiting arranged necessary thing ea soon message come kindly get back personal email address adexmol fastermail ecom indicating interest furnish whole procedure ensure deal successfully concluded assistance agreed give twenty five percent total sum end transaction would colleague remaining would form ofexpenses may incurred course transaction would given u money transferred account splitting balance agreed percentage order get legal document court kindly send following information u immediately full name ctelephone cmobile fax number well resident company address bank name bank address await earliest response ethanks sincerely mr badmus igwe,1,Email
best tonyb,0,Email
dear friend compliment guess letter may come surprise since previous correspondence sending mail behalf chairman tender board independent national electoral commission inec mr settley daze got contact search reliable person handle confidential transaction involving transfer forty nine million five hundred thosand united state dollar u million fund connected arm drug money laundering product invoiced contract awarded inec foreign company construction high rise estate federal capital territory contract long executed payment actual contract amount paid foreign contractor leaving balance colleague want transfer nigeria reliable foreign account personal use civil servant allowed run foreign account hence chosen front support u beneficiary paid interested proposal kindly get back sending letter acceptance along direct telephone fax number support partnership please reply negotiate fee percentage wish paid fund arrive bank account detail transaction discussed subsequent correspondence note also particular nature business irrelevant transaction local contact arrangement place smooth successful conclusion transaction informed aware way email proposal type sent part africa regard please treat utmost attention knowing fully well cannot compelled assist u disposed contact via email account also reach email account rashabubakar yahoo com contact telephone fax number response call discussion thank await response sincerely dr rasheed abubakar,1,Email
pi print,0,Email
dear friend save soul mr deborah kabila one wife late president laurent kabila democratic republic congo drc consequent upon assassination husband possession usd fifty eight million u dollar fund earlier earmarked special project fund since deposited security company west african country togo residing child intention move said fund place togo safer place benefit child immediate investment based solicited assistance enable take money togo however note child agreed togive total fund accept offer assisting u also responsibility directing u viable business also intention relocate probably take temporarily resident country pending trouble country resolved advised look house buy soon arrived conclude transaction required come togo open account bank togo security company deposit total sum favor bank money remitted original bank country immediately done u depart togo country child expected take temporary resident please note open bank account name late husband first son joseph took power country want see child claimed husband alive close wife including joseph mother also claimed closeness able get thing others result monitoring infact one main reason want take mychildren country nearby country thanking advance faithfully,1,Email
